Judul,Gambar,Bahan,Langkah
04. Menu Diet : Ayam goreng racik + Tumis Tahu,https://img-global.cpcdn.com/recipes/096e2cac655aae52/240x340cq50/04-menu-diet-ayam-goreng-racik-tumis-tahu-foto-resep-utama.webp,"1/2 ekor ayam potong; 1 bks racik bumbu tempe goreng; 1 sdt royco ayam; Marinasi ayam dan bahan bumbu diatas,masukan ke kulkas 1 malam; ..👆Goreng smp matang 👆; 3 potong tahu, belah tengah, potong dadu. Goreng. Sisihkan; 2-3 butir telur, kocok lepas; (1/2 sdt royco+1/4 sdt ladaku) campur pd telur 👆; 3 siung bawang putih dicincang; 2 btg daun bawang/pre,di iris/potong; 1 sdt royco ayam; 50-100 ml air; minyak utk menumis","1 Panaskan wajan. Masukan minyak utk menumis. Cemplungkan baputnya, tumis² sdkt berubah warna,kemudian masukan telur kocoknya. Buat jadi orak arik, baru masukan tahu dan air. Serta royco+ daun pre/bwgnya. Tumis² bbrp saat, sampai merata, angkat. | 2 Untuk ayam gorengnya sdh bisa lah ya moms. Tinggal digoreng smp kecoklatan /matang. Angkat, sisihkan. Selamat mencoba.. 🥰🥰"
"Anabolic High Protein Cheese Sauce |High Protein, Low Calorie, Sugar & Gluten Free",https://img-global.cpcdn.com/recipes/cb6204ae80eba0c8/240x340cq50/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-foto-resep-utama.webp,250 gram cottage cheese; 200 gram yogurt low fat (Biokul Set); 50 gram air; 1 sachet bumbu kentang goreng Indofood rasa keju; 1 sdt kaldu jamur totole; 50 gram air (optional); 1/2 sdt Xanthan gum (tidak bisa di skip); 1/2 buah bawang bombay; 4 siung bawang putih (optional),"1 Saya pakai resep saus ini bisa untuk berbagai makanan. Di mulai dari chicken katsu, nugget, kentang goreng air fryer, pasta, ataupun singkong. Enak dan praktis untuk dibikin sekali banyak untuk di stok di kulkas. [Gambar: https://img-global.cpcdn.com/steps/4f5410b646f332ef/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/8a5d238b7804d18a/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/71cb6d8d02ca2a77/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-1-foto.jpg] | 2 Pertama siapkan bahan-bahan. Potong-potong bawang bombay dan ulek bawang putih bila suka. [Gambar: https://img-global.cpcdn.com/steps/59e8df051d22518b/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-2-foto.jpg] | 3 Lalu tumis perbawangan dengan sedikit air tanpa minyak. Setelah berwarna kecokelatan, masukkan ke dalam wadah bersama keju dan yogurt. [Gambar: https://img-global.cpcdn.com/steps/989625b48b49865c/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/1d1770ed729790f0/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-3-foto.jpg] | 4 Masukkan bumbu kentang goreng Indofood dan blender hingga tercampur rata. Saya menggunakan hand blender agar mudah. [Gambar: https://img-global.cpcdn.com/steps/afaf685f5620a80e/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/e24a5c8c29732d44/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-4-foto.jpg] | 5 Setelah tercampur rata semua, masukkan xanthan gum dan air (optional), lalu blender lagi hingga mengental. [Gambar: https://img-global.cpcdn.com/steps/fd952c4c2f526d70/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/0355759f6f920b7f/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-5-foto.jpg] | 6 Berikut adalah konsistensi saus sebelum dan sesudah memakai xanthan gum. Di sini xanthan gum sifatnya wajib ya, agar saus kejunya kental. [Gambar: //global-web-assets.cpcdn.com/assets/icons/button_play-114de81e44ebf74d6d50d473af3e1c021cdcc19e1075ff8f418706698785d5bb.png, https://img-global.cpcdn.com/steps/76b35fad8ca8e2ad/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-6-foto.jpg, //global-web-assets.cpcdn.com/assets/icons/button_play-114de81e44ebf74d6d50d473af3e1c021cdcc19e1075ff8f418706698785d5bb.png, https://img-global.cpcdn.com/steps/6dbc3d23ef2e604d/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-6-foto.jpg] | 7 Setelah kental, bagi menjadi 3-5 bagian sesuai selera. Kalau ingin per servingnya banyak, jadi 3 saja masing-masing berat sekitar 150-160 gram. Kalau ingin per servingnya lebih sedikit masing-masing 80-100gram. Kalau kejunya fresh, dalam kulkas bisa awet 14 hari ya. [Gambar: https://img-global.cpcdn.com/steps/c9976dc15573df33/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-7-foto.jpg, https://img-global.cpcdn.com/steps/ccf6eaf0a5db0b8f/160x128cq70/anabolic-high-protein-cheese-sauce-high-protein-low-calorie-sugar-gluten-free-langkah-memasak-7-foto.jpg]"
Homemade Bibimbap (Diet Version) - 320 Kalori,https://img-global.cpcdn.com/recipes/355d221c0f6805bf/240x340cq50/homemade-bibimbap-diet-version-320-kalori-foto-resep-utama.webp,"100 gr Tahu Putih; 1 sdt Kecap asin; 20 gr Bayam; 20 gr Jagung manis; Wortel 10gr, iris korek; Nasi Putih (disini pakai 100gr); Biji wijen untuk taburan; Bahan Sauce; 20 gr Gochujang Kikkoman (Halal); 5 gr Gochugaru (bubuk cabai korea) atau sesuai selera; 2 ml minyak wijen","1 Marinasi tahu dengan kecap asin selama kurang lebih 10 menit | 2 Rebus Bayam, Wortel, Jagung atau sayuran lain sesuai selera. Sisihkan | 3 Panggang tahu hingga kecoklatan kurang lebih 10 menit setiap sisi, di atas wajan anti lengket (karna tanpa menggunakan minyak sama sekali, penting untuk menggunakan wajan anti lengket) | 4 Campurkan semua bahan sauce jadi satu | 5 Tata di mangkok. Nasi, sayuran dan tahu yang sudah di panggang | 6 Tuangkan sauce serta biji wijen. Selesai. Siap dihidangkan [Gambar: https://img-global.cpcdn.com/steps/e29014eb49f162c2/160x128cq70/homemade-bibimbap-diet-version-320-kalori-langkah-memasak-6-foto.jpg]"
Ayam panggang teflon menu diet,https://img-global.cpcdn.com/recipes/bd1b4bdcf9143305/240x340cq50/ayam-panggang-teflon-menu-diet-foto-resep-utama.webp,1 bh ayam fillet iris sesuai selera; 1 sdm olive oil; Bahan marinasi :; 1 sdt bawang putih bubuk; 1/2 sdt paprika bubuk; 1 sdt garam; 1 sdt oregano; 1/2 sdt jeruk nipis bubuk (boleh di skip); 1 sdm saus tiram; 1 sdt minyak wijen,1 Campur semua bahan marinasi ke dalam ayam lalu aduk rata sampai semua bagian ayam kena bumbunya. Diamkan 30 menit. | 2 Panaskan teflon dan olive oil lalu panggang ayam dengan api kecil aja ya dibolak balik sampai agak kecoklatan lalu angkat potong2 sesuai selera.
Bihun Diet Praktis Rendah Kalori,https://img-global.cpcdn.com/recipes/7bb9d7fc9146cc3a/240x340cq50/bihun-diet-praktis-rendah-kalori-foto-resep-utama.webp,1 bungkus bihunku kuah; secukupnya tahu putih; 1/2 ikat bayam; 1 butir telur; sesuai selera cabe rawit; secukupnya air,"1 Rebus air agak banyak karna nanti akan menyusut | 2 Setelah air mendidih, masukkan telur yang sudah dikocok lepas kedalam air mendidih | 3 Masukkan tahu yang sudah dipotong dadu | 4 Masukkan bihunku, cabe rawit bumbu nya | 5 Terakhir masukkan sayur bayam | 6 Setelah seluruh bahan dirasa sudah matang matikan kompor dan bihun siap disajikan."
14.Kukus bola daging tahu sayur (masakan sehat dan diet),https://img-global.cpcdn.com/recipes/4029f3bbf804f186/240x340cq50/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-foto-resep-utama.webp,9 bh bola daging rebus; 6 bh tahu kuning rebus; 1 bh wortel uk.besar diparut; 2 bh telur; 4 daunsalam; Garam dan penyedap rasa; Optional : 3 cabe oranye dan 3 cabe kriting,"1 Hancurkan tahu dan bola daging aduk rata [Gambar: https://img-global.cpcdn.com/steps/ec13a8ffef6ac19d/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/5f58202f0733539e/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/3331d48846e9d86b/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-1-foto.jpg] | 2 Masukkan wortel dan telur aduk semua hingga merata [Gambar: https://img-global.cpcdn.com/steps/d6f5c1d22d00ee42/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/3da1f360885af24d/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-2-foto.jpg] | 3 Masukkan daun salam [Gambar: https://img-global.cpcdn.com/steps/c3889b1bc4a8bf47/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-3-foto.jpg] | 4 Pisahkan menjadi 2 mangkok untuk yanh ingin pedas dan tidak pedas [Gambar: https://img-global.cpcdn.com/steps/81dc6f5fbd23276c/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-4-foto.jpg] | 5 Tambahkan cabe kedalam mangkok pedas [Gambar: https://img-global.cpcdn.com/steps/35db66fd067177ae/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-5-foto.jpg] | 6 Kukus -+ 30 sampai 40menit [Gambar: https://img-global.cpcdn.com/steps/af7eeffd23467e55/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-6-foto.jpg, https://img-global.cpcdn.com/steps/4ee3448c45ba7438/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-6-foto.jpg] | 7 Selesai,hidangkan [Gambar: https://img-global.cpcdn.com/steps/88bd7ce489f69ea8/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-7-foto.jpg, https://img-global.cpcdn.com/steps/d62f6d1c4de00378/160x128cq70/14kukus-bola-daging-tahu-sayur-masakan-sehat-dan-diet-langkah-memasak-7-foto.jpg]"
Jangan Asem Diet Day 7,https://img-global.cpcdn.com/recipes/fe9580aa9bb8b5b9/240x340cq50/jangan-asem-diet-day-7-foto-resep-utama.webp,1 krai; 7 biji Kacang panjang; 1 ikat Kangkung; Bumbu racik sayur asem; Air; Asam; Lengkuas; Sedkit royko,"1 Cuci bersih krai,kacang panjang,kangkung. [Gambar: https://img-global.cpcdn.com/steps/b15069af67ed44b7/160x128cq70/jangan-asem-diet-day-7-langkah-memasak-1-foto.jpg] | 2 Didihkan air sampai mendidih masukkan lengkuas dan asem.Lalu ambil asem saring dan penyet2.Lalu masukkan bumbu racik sayur asem. | 3 Masukkan krai dan kacang panjang, lalu masukkan kangkung dan sdkit royko.Cicipi dan siap di hidangkan."
Diet Juice Cantaloupe Apple Blueberry Jambu Kristal,https://img-global.cpcdn.com/recipes/5faaaee348705417/240x340cq50/diet-juice-cantaloupe-apple-blueberry-jambu-kristal-foto-resep-utama.webp,200 gram melon kuning; 1 buah apel (kupas kulit); 40 gram blueberry; 1 buah jambu kristal (buang biji); 500 ml water kefir (bisa diganti dengan air mineral),1 Masukkan semua bahan ke blender [Gambar: https://img-global.cpcdn.com/steps/340b860b1958cc39/160x128cq70/diet-juice-cantaloupe-apple-blueberry-jambu-kristal-langkah-memasak-1-foto.jpg] | 2 Blender semua bahan dan siap dinikmati [Gambar: https://img-global.cpcdn.com/steps/9d529ff650aa9806/160x128cq70/diet-juice-cantaloupe-apple-blueberry-jambu-kristal-langkah-memasak-2-foto.jpg]
Butternut Squash Cream Chicken Soup,https://img-global.cpcdn.com/recipes/7f614327e411b88c/240x340cq50/butternut-squash-cream-chicken-soup-foto-resep-utama.webp,"1 butir labu madu; 1/2 bagian dada ayam; 1 butir wortel; 1 butir bawang bombay; 1 sdm keju cheddar parut; 250 ml susu UHT; 350 ml air untuk menumis; 600-800 ml air untuk menghaluskan/memblender; Secukupnya garam, merica, kaldu penyedap dan bubuk parsley","1 Labu madu dan wortel dikupas dan dipotong2. Bawang Bombay diiris2. Ayam dipotong-potong. [Gambar: https://img-global.cpcdn.com/steps/da40860cbd7fe8ad/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/42c80693c9d3f7a1/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-1-foto.jpg] | 2 Ayam ditumis hingga berubah warna. Masukkan bawang bombay. Tumis hingga bawang bombay agak layu. [Gambar: https://img-global.cpcdn.com/steps/b5a0ebe3566e92ac/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/7f68052c9fb15be8/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-2-foto.jpg] | 3 Masukkan wortel dan labu. Beri air. Aduk rata dan wajan ditutup. Masak sekitar 15-20 menit dengan api sedang hingga labu empuk. [Gambar: https://img-global.cpcdn.com/steps/adbf6cccc7838564/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/3ea3d8f21749384a/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-3-foto.jpg] | 4 Masukkan semua bahan ke blender dan haluskan. Untuk memudahkan saat blender, saya membagi bahan menjadi 4 bagian dan saat diblender masing-masing diberi air 150 ml. Jika tanpa air, memblendernya agak berat, karena labu cukup padat/kental. [Gambar: https://img-global.cpcdn.com/steps/70b7b4add99e85cb/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/b81b7579b9d59586/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-4-foto.jpg] | 5 Pindahkan ke panci lalu beri susu. Aduk rata. [Gambar: https://img-global.cpcdn.com/steps/526fd261128d1ce9/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/2e224d4ee94b5051/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-5-foto.jpg] | 6 Beri garam, merica, kaldu. Aduk dan masak hingga mendidih. [Gambar: https://img-global.cpcdn.com/steps/54fbd83d73b5ac37/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-6-foto.jpg, https://img-global.cpcdn.com/steps/4b3891919fa2107e/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-6-foto.jpg] | 7 Sebelum diangkat, beri keju parut dan bubuk parsley. Aduk rata. Angkat. [Gambar: https://img-global.cpcdn.com/steps/034300191b5a864c/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-7-foto.jpg, https://img-global.cpcdn.com/steps/1af985270e86e5a2/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-7-foto.jpg] | 8 Saat disajikan bisa diberi topping parsley/keju parut. [Gambar: https://img-global.cpcdn.com/steps/d31db7810618360d/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-8-foto.jpg] | 9 Atau dengan topping cooking cream [Gambar: https://img-global.cpcdn.com/steps/f071e8a08f3541f1/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-9-foto.jpg] | 10 Atau dengan daun seledri segar. [Gambar: https://img-global.cpcdn.com/steps/de0979461b8e358b/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-10-foto.jpg] | 11 Soup siap disantap dengan roti croissant. [Gambar: https://img-global.cpcdn.com/steps/0e49aa3f3fb6befb/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-11-foto.jpg] | 12 Atau dengan roti bakar [Gambar: https://img-global.cpcdn.com/steps/b82623af7967b66e/160x128cq70/butternut-squash-cream-chicken-soup-langkah-memasak-12-foto.jpg]"
Diet Juice Lychee Mango Persimmon Broccoli Pomegranate,https://img-global.cpcdn.com/recipes/089a15499d6f7f71/240x340cq50/diet-juice-lychee-mango-persimmon-broccoli-pomegranate-foto-resep-utama.webp,100 gram leci; 1 buah mangga; 1 buah kesemek (buang biji); 25 gram brokoli (rendam di air garam 5 menit dan bilas); 1 buah delima; 500 ml water kefir (bisa diganti dengan air mineral),"1 Blender delima dengan water kefir/air mineral terlebih dahulu, setelah itu saring menggunakan saringan | 2 Setelah jus delima di saring masukan kembali jus delima ke dalam blender bersama dengan buah leci, mangga, kesemek dan brokoli [Gambar: https://img-global.cpcdn.com/steps/3d4e3eca50b5eebc/160x128cq70/diet-juice-lychee-mango-persimmon-broccoli-pomegranate-langkah-memasak-2-foto.jpg] | 3 Blender semua bahan dan siap dinikmati [Gambar: https://img-global.cpcdn.com/steps/0134dfee11ef663d/160x128cq70/diet-juice-lychee-mango-persimmon-broccoli-pomegranate-langkah-memasak-3-foto.jpg]"
Diet Juice Apple Pear Lemon Strawberry,https://img-global.cpcdn.com/recipes/bd018c3fcc263af9/240x340cq50/diet-juice-apple-pear-lemon-strawberry-foto-resep-utama.webp,1 buah apel (kupas kulit); 1 buah pir (kupas kulit); 1/2 buah perasan lemon; 100 gram stoberi; 500 ml water kefir (bisa diganti dengan air mineral),1 Masukkan semua bahan ke blender [Gambar: https://img-global.cpcdn.com/steps/65a5dba476819124/160x128cq70/diet-juice-apple-pear-lemon-strawberry-langkah-memasak-1-foto.jpg] | 2 Blender semua bahan dan siap dinikmati [Gambar: https://img-global.cpcdn.com/steps/0f15dd3d3aa3a65a/160x128cq70/diet-juice-apple-pear-lemon-strawberry-langkah-memasak-2-foto.jpg]
Cilok Ayam Diet tinggi protein,https://img-global.cpcdn.com/recipes/54b231e5f39d8a80/240x340cq50/cilok-ayam-diet-tinggi-protein-foto-resep-utama.webp,1 kg dada ayam boneless; 200 gr udang kupas; 3 batang daun bawang; 1 bungkus lada (saya pakai ladaku); 2 sendok makan tepung maizena; 2 buah telur ayam; 5 siung bawang putih,"1 Blender ayam dan udang [Gambar: https://img-global.cpcdn.com/steps/63ed92ddfbd2ce1f/160x128cq70/cilok-ayam-diet-tinggi-protein-langkah-memasak-1-foto.jpg] | 2 Masukan daun bawang, bawang putih yang dihaluskan, lada dan telur dan tepung maizena, aduk sampai rata [Gambar: https://img-global.cpcdn.com/steps/18d3009e208042d1/160x128cq70/cilok-ayam-diet-tinggi-protein-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/6581d55a880a656c/160x128cq70/cilok-ayam-diet-tinggi-protein-langkah-memasak-2-foto.jpg] | 3 Cetak pakai sendok adonan ayam di air mendidih sesuai selera masak tunggu sampai mengambang dan angkat [Gambar: https://img-global.cpcdn.com/steps/868da681e8cacfb2/160x128cq70/cilok-ayam-diet-tinggi-protein-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/4c06ca8a2f46eb73/160x128cq70/cilok-ayam-diet-tinggi-protein-langkah-memasak-3-foto.jpg] | 4 Sajikan dengan sambal, saya buat sambalnya 10 cabe rawit, 2 buah tomat, 4 buah bawang putih, rebus semua lalu belender sampai halus dan di tambah jeruk limau [Gambar: https://img-global.cpcdn.com/steps/ed4a53b548dc4383/160x128cq70/cilok-ayam-diet-tinggi-protein-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/068a17e5fa945dcb/160x128cq70/cilok-ayam-diet-tinggi-protein-langkah-memasak-4-foto.jpg]"
Ayam Masak Nanas (Cocok Untuk Diet),https://img-global.cpcdn.com/recipes/a19e47b998d0a219/240x340cq50/ayam-masak-nanas-cocok-untuk-diet-foto-resep-utama.webp,500 gr Ayam Filet; 3 Siung Bawang Putih; 3 Siung Bawang Merah; 3 Buah Cabe Rawit (bisa lebih jika suka pedas); 1 Butir Tomat; 150 gr Nanas Madu; Sejumput Garam; 1 sdt Gula; 1 sdt Kaldu Jamur; Minyak untuk Menumis (untuk diet bisa pakai olive oil),"1 Potong dadu ayam filet dan iris bawang merah, bawang putih, dan cabe rawit. | 2 Potong dadu tomat dan nanas. | 3 Tumis bawang merah, bawang putih, dan cabe rawit hingga layu. Tambahkan tomat. | 4 Kemudian masukkan ayam filet dan tumis sebentar hingga ayam kecoklatan. Masukkan nanas dan sedikit air. Tambahkan garam, gula, dan kaldu jamur | 5 Masak hingga air mendidih dan sedikit menyusut (sekitar 3 menit) Koreksi rasa, siap dihidangkan. Jangan terlalu lama merebus nanti ayamnya tdk juicy lagi."
Telur Pindang (bisa untuk DEBM),https://img-global.cpcdn.com/recipes/3c0c33cd3a74affb/240x340cq50/telur-pindang-bisa-untuk-debm-foto-resep-utama.webp,"12 biji telur ayam rebus; 2 kantong teh celup; 2 batang sereh; 2 ruas jari jahe; 2 ruang jari lengkuas; 5 lembar daun salam; 5 siung bawang merah potong jd 3 bagian; 3 siung bawang putih potong jd 3 bagian; 10 buah cabe rawit (optional); 2 saset gula diet; 1 sdm garam (test rasa, jika kurang bisa ditambah); 1 sdm kecap manis; 600 ml air","1 Siapkan semua bahan. Telur rebus kupas dan tusuk² dengan garpu agar bumbu bisa meresap. [Gambar: https://img-global.cpcdn.com/steps/29ce1b8c7f0c1fd3/160x128cq70/telur-pindang-bisa-untuk-debm-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/54721feef18f6229/160x128cq70/telur-pindang-bisa-untuk-debm-langkah-memasak-1-foto.jpg] | 2 Masukkan semua bahan dlm panci aduk², tes rasa lalu masukkan telur rebus. Aduk perlahan. Masak dengan api sedang hingga mendidih dan air menyusut, sesekali diaduk. [Gambar: https://img-global.cpcdn.com/steps/41c8c4c8a8f79b72/160x128cq70/telur-pindang-bisa-untuk-debm-langkah-memasak-2-foto.jpg] | 3 Setelah air menyusut (tapi tidak kering, sisakan sedikit utk rendaman), matikan api. Angkat dan telur pindang siap disantap. [Gambar: https://img-global.cpcdn.com/steps/53edcc55586cccb2/160x128cq70/telur-pindang-bisa-untuk-debm-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/ed61d329acaca347/160x128cq70/telur-pindang-bisa-untuk-debm-langkah-memasak-3-foto.jpg] | 4 Akan lebih enak dan bumbu lebih meresap jika didiamkan 24jam atau lebih. Saya selalu bikin sekalian banyak buat stock, simpan dichiller. [Gambar: https://img-global.cpcdn.com/steps/17b9eda0f592d081/160x128cq70/telur-pindang-bisa-untuk-debm-langkah-memasak-4-foto.jpg]"
