Judul,URL,Bahan,Langkah
Pan Roasted Chicken Breast for Diet no MSG,https://cookpad.com/id/resep/6876052-pan-roasted-chicken-breast-for-diet-no-msg,Ayam; 1/4 kg dada ayam fillet; 1/4 bagian bawang bombay (diiriis); 2 buah cabai rawit (diiris tipis); Side dish; Brokoli; Bumbu Pendamping; 1 sdm minyak zaitun (untuk ayam); 1 sdm minyak zaitun (untuk tumis bombay); Gula (secukupnya); Garam (secukupnya); Lada Hitam (secukupnya),"1
    



Bersihkan brokoli. Direndam dengan air hangat yg di campur garam (ini untuk membersihkan sisa2 ulat yang tersembunyi, bener lo mom ulat2nya langsung terangkat dr brokoli). Angkat, bersihkan dan bilas dengan air dua kali. Rebus cukup 2 menit. TiriskanSajikan di piring saji. | 2
    



Cuci dada ayam. Taburi garam dan lada hitam. Panaskan minyak zaitun, masukkan dada ayam, angkat ketika sudah matang merata (berwarna putih kecoklatan). Sajikan ayam di piring saji. | 3
    



Panaskan minyak zaitun, masukkan potongan bawang bombay dan cabai rawit. Tambahakan gula garam lada hitam. Koreksi rasa. Hidangkan di atas ayam. Selamat menikmatii"
"Anabolic Chocolate Baked Oats |High Protein, Low Calorie, Sugar & Gluten Free",https://cookpad.com/id/resep/23943729-anabolic-chocolate-baked-oats-high-protein-low-calorie-sugar-gluten-free,"Bahan Kering; 30 gram susu whey protein rasa cokelat; 10 gram bubuk cokelat; 35 gram oat flour


Oat Flour for Baking|Gluten Free; 40 gram Erythritol; 1/2 sdt baking powder; Bahan Basah; 60 gram putih telur; 1 buah pisang matang (100g); 30 gram air/susu almond/kedelai; 1 sdt vanilla; Bahan Topping; Secukupnya strawberry beku dipotong-potong (saya pakai 200 gram); Secukupnya almond slice","1
    



Untuk toppingnya sebenarnya bebas. Bisa kismis juga atau chocolate chips. Tapi agar kalori nya tetap rendah dan mengandung serat, saya pakai strawberry. | 2
    



Pertama potong-potong strawberry beku. | 3
    



Campurkan semua bahan kering. Bubuk cokelatnya disaring ya agar tidak menggumpal. | 4
    



Hancurkan pisang dengan garpu atau whisk. Lalu masukkan putih telur, vanilla dan air/susu almond.
Aduk hingga merata dan masukkan lagi bahan kering lalu aduk lagi. | 5
    



Setelah adonan tercampur rata, masukkan strawberry beku dan aduk lagi hingga rata.
Pre-heat oven pada suhu 180°C sambil menunggu. | 6
    



Panggang di oven yang sudah di pre-heat dengan suhu 180°C selama 30 menit api atas dan bawah. Setelah matang tunggu tidak terlalu panas lalu bisa langsung dinikmati.
Di sini saya buat 4 porsi untuk meal prep sarapan praktis."
Salad sehat rendah kalori,https://cookpad.com/id/resep/706795-salad-sehat-rendah-kalori,100 gr selada romaine; 100 gr selada tom thumb; 3 siung bawang merah; 2 buah cabe rawit; 1/4 sdt garam; 1/8 sdt gula; 2 buah kentang rebus; 3 buah jeruk sambel,"1
    



Cuci sayur kemudian rendam dengan cuka apel. Kemudian tiriskan potong dan letakan di piring
(Biarpun sayur tanam sdr dan bebas pestisida smua sayur yg aq makan mentah aq rendam) | 2
    



Iris bawang merah dan cabe rawit. Taburkan diatas selada | 3
    



Peras jeruk diatas selada, masukan garam dan gula | 4
    



Potong kentang yg telah direbus. Susun di piring. Aduk-aduk agar smua bahan rata.. siap disajikan | 5
    



Note: kalo gak ada selada romaine& tom thumb boleh diganti selada jenis lain"
Enoki Gulung Smoked Beef,https://cookpad.com/id/resep/12239943-enoki-gulung-smoked-beef,"100 g jamur enoki; 3 lbr smoked beef, bagi 2 bagian; Bumbu; 2 siung bawang putih, cincang halus; 1 sdt saos tomat; 1 sdt saos sambal; 1 sdt saos tiram; 2 sdt minyak wijen; secukupnya gula, garam, kaldu jamur; secukupnya Air","1
    



Bentangkan smoked beef dan isi dengan jamur enoki. Gulung dan tusuk dengan tusuk gigi. | 2
    



Tumis bawang putih sampai harum. Masukkan gulungan enoki. Beri air. Masak sebentar dan tiriskan (jangan sampai layu) | 3
    



Masak bumbu bersama sisa air rebusan enoki, biarkan sampi mengental. | 4
    



Gulungan enoki celupkan di saus dan grill di teflon. | 5
    



Sajikan bersama sisa saus."
884. Nugget Singkong Udang Kelor Gluten Free,https://cookpad.com/id/resep/16501297-884-nugget-singkong-udang-kelor-gluten-free,"📌 Bahan 1:; 1 kg Singkong; parut, tapi jangan diperas; 8 sdm Tepung maizena; 4 sdm Mocaf; 📌 Bahan 2:; 200 gram Udang; 40 gram Daun kelor (+/- 4 genggam); 2 butir Telur; 100 ml Air; 📌 Bumbu halus:; 7 siung Baput (Bawang putih); 1 sdt Garam; 1/2 sdt Merica bubuk; 📌 Bahan Pelapis:; 2 butir Telur; ditambah 200 ml air, lalu aduk rata; 200 gram Tepung panir; 📌 Bahan Lain:; 1 sdm Margarin; untuk olesan loyang; 500 ml Minyak goreng; untuk menggoreng nugget","1
    



Siapkan Singkong parut. Blender semua Bahan 2. Haluskan semua bahan bumbu halus. | 2
    



Campurkan semua Bahan 1, 2, dan bumbu halus dalam satu wadah. Aduk rata. Tes rasa. Kemudian pindahkan ke dalam loyang yang sudah dioles Margarin.
Kemudian kukus dengan api sedang hingga matang sekitar 30 menit. Tutup panci dialasi kain lap bersih. Angkat.
Setelah matang, dinginkan lalu potong-potong sesuai selera. | 3
    



Celupkan potongan nugget ke dalam kocokan Telur. Kemudian gulingkan ke Tepung panir hingga rata. Lakukan hingga habis. | 4
    



Nugget siap digoreng atau disimpan di freezer untuk stok frozen food.
Selamat mencoba 🙏😊"
Ayam Goreng Sereh,https://cookpad.com/id/resep/17301708-ayam-goreng-sereh,"650 gr ayam utuh Natural Poultry; 3 batang sereh/serai, ambil bagian putihnya saja; 3 siung bawang putih; 1 bungkus bumbu ayam goreng bubuk siap pakai; 1/2 sdt lada bubuk; 2 sdm tepung maizena; 2 sdm air; Secukupnya minyak goreng","1
    



Potong ayam sesuai selera, saya potong menjadi 4 bagian. Cuci sampai bersih di air mengalir. | 2
    



Sayat-sayat badan ayam agar bumbu bisa meresap. Blender bawang putih dan sereh. Marinasi ayam dengan bumbu halus, bumbu ayam goreng, lada bubuk, tepung maizena, air, aduk rata, diamkan 30 menit. | 3
    



Panaskan minyak, goreng ayam dengan api cenderung kecil sampai matang, angkat, tiriskan. Sajikan dengan sambal terasi dan lalapan."
161》Elbow Macaroni Mac and Cheese,https://cookpad.com/id/resep/17068874-161elbow-macaroni-mac-and-cheese,225 gr Elbow Macaroni La Founte rebus; 250 gr daging sapi dicincang; 250 gr wortel potong kotak kecil; 300 ml susu cair dari 1 saset dancow yang diseduh air mendidih; 100 gr cheese cheddar parud; 100 gr cheese quick melt parud; 3 siang bawang putih cincang; 1 bawang bombay cincang; Secukupnya merica; Secukupnya garam; 2 sdm margarin untuk menumis; 1 sdm munjung tepung gandum,"1
    



Semua bahan2 yang perlu dicincang2, cincang2 dulu semua, sisihkan semua. | 2
    



Masak air hingga mendidih, setelah mendidih masukkan macaroni. Aduk2 sekali biar ga lengket bawahnya. Setelah beberapa waktu menjelang matang, masukkan wortel yang sudah dipotong2. Aduk2 sebentar. Tiriskan | 3
    



Masukkan margarin dalam wajan, tulisan bawang hingga layu dan harum. Kemudian masukkan daging cincang. Aduk2 rata. Masak hingga matang. | 4
    



Kecilkan kompor. Masukkan tepung, aduk cepat. Tuangkan susu sedikit demi sedikit sampe tidak menggumpal. Masukkan keju parud. Tambahkan garam dan merica. Sambil terus diaduk. | 5
    



Masukkan la fonte Elbow Macaroni. Aduk rata, angkat dan sajikan panas2"
Bubur Ketan Hitam,https://cookpad.com/id/resep/12959137-bubur-ketan-hitam,"250 Gram Ketan hitam (rendam 3-4 jam)⁣; 150 Gram Gula Pasir ⁣; 1,5 L Air⁣; 1/2 Sdt Garam⁣; 3 Helai Daun Pandan⁣; Bahan Kuah Santan:⁣; 200 Ml Santan Kental⁣; 100 Ml Air⁣; 1/2 Sdt Garam⁣; 2 Helai Daun Pandan⁣","1
    



Rebus air dalam panci sampai mendidih, kemudian tambahkan daun suji | 2
    



Masukan ketan hitam masak sampai empuk kemudian tambah garam | 3
    



Kasih gula ya mak, biar manis kek kita-kita. aduk aduk sampai semua tercampur rata | 4
    



Nah sekarang buat sausnya masukan santan, daun suji dan garam. | 5
    



Masak hingga matang dan siyab disajikan mak. dimakan sambil nonton suara hati istri ya mak. Selamat Mencoba"
Strawberry Korean Milk Latte Rendah Kalori,https://cookpad.com/id/resep/15871057-strawberry-korean-milk-latte-rendah-kalori,100 gram strawberry; 3 sachet tropicana slim stevia; 200 ml skimmed milk (saya pakai merk greenfield); secukupnya Es batu,"1
    



Cuci bersih strawberry dan potong2 | 2
    



Masukkan strawberry ke dalam panci atau teflon, tambahkan tropicana slim stevia | 3
    



Masak sambil terus diaduk-aduk sampai tekstur berubah menjadi selai | 4
    



Tuang selai strawberry ke dalam gelas | 5
    



Tuang skimmed milk ke dalam gelas dan siap dinikmati"
Kolang-kaling thanos (kolang-kaling buterfly pea),https://cookpad.com/id/resep/24343834-kolang-kaling-thanos-kolang-kaling-buterfly-pea,1 kg kolang kaling; 2 ruas jahe; 2 batang kayu manis; 3 bunga lawang/pekak; 3 buah cengkeh; 1 genggam bunga telang kering (bisa juga bunga telang yg masih segar); 1 liter air bekas cucian beras; 1 liter air bersih; 200 gr gula batu (bisa juga madu atau gula pasir); 1/2 buah lemon,"1
    



Cuci bersih kolang-kaling, sampai 3x pencucian. Hilangkan putih2 yang ada di kolang-kaling dengan cara dipencet. | 2
    



Rendam kolang-kaling dengan air bekas cucian beras selama 1-2jam. | 3
    



Cuci kembali kolang-kaling setelah direndam. | 4
    



Seduh bunga telang kering dengan air panas (seperti membuat teh). | 5
    



Rebus 1 liter air, masukan jahe, kayu manis,bunga lawang dan cengkeh | 6
    



Setelah mendidih masukan kolang-kaling, masak sampai empuk kurleb 20menit. | 7
    



Tambahkan gula batu. Campurkan air telang tadi. Aduk-aduk. | 8
    



Setelah dingin bisa ditambahkan perasan lemon agar rasa lebih segar dan warna lebih cantik. | 9
    



Masukan ke dalam kulkas, nikmati saat dingin."
Fresh Fruit with Tangerine Juice,https://cookpad.com/id/resep/16705263-fresh-fruit-with-tangerine-juice,1 buah apel ukuran besar; 1 buah mangga; 1 sdm chia seed; Bahan juice; 6 buah jeruk peras; 6 sachet pemanis 0 kalori; 1/4 sdt garam,"1
    



Campur semua bahan juice, sisihkan | 2
    



Campur buah dan chia seed, sisihkan | 3
    



Tuang juice ke dalam campuran buah, aduk rata. Ini sudah bisa dinikmati | 4
    



Tapi bisa juga didiamkan dulu di dalam kulkas semalaman supaya juicenya meresap ke buah | 5
    



Sajikan dingin lebih nikmat"
Blueberry Yogurt Cake,https://cookpad.com/id/resep/16084188-blueberry-yogurt-cake,"400 gr yogurt plain; 4 butir telur; 3 sachet gula tropicana, bisa pakai 3 sdm gula pasir; 40 gr tepung maizena; 50 gr selai blueberry, bisa pakai 70gr buah blueberry segar","1
    



Kocok telur hingga rata | 2
    



Masukkan yogurt dan gula. Aduk rata | 3
    



Masukkan tepung maizena sambil diayak | 4
    



Tuang ke dalam loyang. Masukkan selai blueberry kemudian aduk acak dengan menggunakan tusuk gigi/tusuk sate/garpu hingga menjadi motif seperti marmer | 5
    



Panggang pada suhu 175°C selama 55 menit | 6
    



Setelah keluar dari oven, biarkan dingin. Lalu masukkan ke dalam kulkas selama minimal 2 jam agar dingin. | 7
    



Sajikan dalam potongan 8 bagian atau besarnya sesuaikan selera"
Menu sahur/buka rendah kalori,https://cookpad.com/id/resep/8625371-menu-sahurbuka-rendah-kalori,1 buah kentang (potong dadu); Segenggam kubis; 1 butir telur; 1 helai daun bawang; 1 siung bawang putih; Sejumput garam; Kaldu bubuk (🍄/🐔/🐄); secukupnya Lada bubuk; sesuai selera Cabe,"1
    



Rebur 500ml, air sampai mendidih | 2
    



Masukan kentang, masak sampai setengah matang | 3
    



Masukan daun bawang, bawang putih cincang, garam, lada, kaldu bubuk, cabe, kubis, | 4
    



Telur terakhir aja ya Bun, | 5
    



Dan jgn matang2 ya....."
Kripik Daun Bayam,https://cookpad.com/id/resep/15318573-kripik-daun-bayam,I Ikat Bayam pilih daun bayam yang besar; 4 siung bawang putih; 4 siung bawang merah; 2 butir kemiri utuh (digongseng sebentar); secukupnya Garam; secukupnya Penyedab; 50 gr Tepung Terigu dan campur dg tepung beras biar renyah; secukupnya Air,"1
    



Cuci Dengan bersih daun bayam yang sudah dipilih | 2
    



Setelah itu, siapkan bumbu yg dihaluskan (bawang putih, bawang merah, kemiri dan garam) | 3
    



Masukkan bumbu yang dihaluskan kedalam baskom, kemudian dikasih terigu, penyedap rasa dan air, Lalu diaduk2 merata. | 4
    



Setelah merata, baru masukkan daun bayam satu persatu kedalam adonan | 5
    



Tahap terakhir penggorengan daun bayam, menggunakan api kecil agar tidak gosong."
Mie instan rendah kalori,https://cookpad.com/id/resep/6802910-mie-instan-rendah-kalori,Mie instan (merek apa saja yg kamu suka); Telur; 4-6 lembar Sawi putih  besar (terserah mau berapa),"1
    



Pisahkan sawi putih bagian tebal dengan bagian tipisnya. Potong kecil memanjang | 2
    



Rebus air, setelah mendidih masukkan mie instan. (gunakan hanya 1/2 mie atau 1/4 mie) kalau masih pemula bisa dikurangin dikit2 mie nya. Kalau aku udah bisa cuma pakai 1/4 mie. | 3
    



Lalu masukkan sawi putih bagian tebal yang sudah dipotong | 4
    



Masukkan telur ayam ke dalam rebusan (opsional yaa. Yg penting telurnya jangan digoreng! Biar kalori tetep rendah) | 5
    



Setelah mie dan sawi putih agak lunak, masukkan sawi putih bagian tipis ke rebusan. | 6
    



Setelah mie dan sayur matang, angkat dan tiriskan | 7
    



Buat bumbu mie, tetep pakai bumbu mie instan. (untuk pemula bisa pakai full bumbu, kalau udah adaptasi bisa yaa bumbunya agak dikurangin sampai setengah heheh) | 8
    



Aduk mie dan sayuran dengan bumbu. Angkat dan sajikan! | 9
    



Rasanya gak jauh beda sama mie instan yg kita buat biasanya. Cuma agak krenyes2 gitu ajaa. Hidup sehat gaada salahnya kann"
Choco oat pancake,https://cookpad.com/id/resep/16323179-choco-oat-pancake,3 sdm oatmeal (saya pake havermix chocochips); 1 butir telur; 1/2 sdt madu; sejumput garam; secukupnya baking powder; optional; 1/2 sdm chia seeds; secukupnya bubuk kayu manis,"1
    



Pecahkan 1 butir telur | 2
    



Tambahkan 3 sdm oatmeal, chia seeds sedikit garam dan baking powder ke dalam telur kemudian aduk rata | 3
    



Panaskan teflon kemudian tuang masing masing 1 sendok makan adonan pancake | 4
    



Jika sudah mengembang dan kecoklatan balik masing masing sisi sampai matang dan fluffy | 5
    



Angkat kemudian sajikan di piring | 6
    



Taburkan dengan bubuk kayu manis (optional) dan madu sesuai selera. sajikan selagi hangat"
Konnyaku Chicken Pangsit (Less Calories),https://cookpad.com/id/resep/13214085-konnyaku-chicken-pangsit-less-calories,"250 Gr Konnyaku (1/2 Plastik); 10 Siung Bawang Putih; 250 Gr Daging Ayam Giling; 30 bh Kulit Pangsit; 1 bh Telur; 50 gr tepung Segitiga Biru; 50 gr tepung Tapioka; secukupnya Garam, Merica, Kaldu Jamur; 1/2 sdt Baking Powder","1
    



Siapkan bahan-bahan. | 2
    



Cuci Konnyaku, tiriskan airnya, potong dadu. Blender dg Bawang Putih dan telur hingga halus. | 3
    



Tambahkan Ayam Giling, Tepung, Garam,Merica,Kaldu Jamur. Aduk merata. | 4
    



Siapkan kulit pangsit. Bentuk adonan untuk isian pangsit sesuai selera. Simpan dalam wadah tertutup didalam freezer. | 5
    



Pangsit bisa diolah dg direbus, dibuat pangsit goreng seperti yg lg hits di Instagram, Soup Pangsit, dsb. Selamat Mencoba!"
"Easy Simple Banana Bread (NO mixer, egg, milk, butter, vinegar)",https://cookpad.com/id/resep/1947390-easy-simple-banana-bread-no-mixer-egg-milk-butter-vinegar,"Bahan Basah:; 2 buah Pisang (ukuran besar, hancurkan); 30 ml Minyak Goreng; 1/2 sdt Vanili; Bahan Kering:; 100 gr Tepung Terigu (ayak); 65 gr Gula Palem; 1 sdt Baking Powder; 1/2 sdt Baking Soda; Bahan Tambah Bila Suka:; chocochip; meses; kacang; keju; buah kering; bubuk kayu manis, dll","1
    



Campur semua bahan cair, aduk rata | 2
    



Campur semua bahan kering, kemudian, tuangkan ke dalam bahan basah, aduk hingga homogen | 3
    



Masukkan bahan tambahan sesuai selera | 4
    



Tuang ke dalam cup, atau loyang yang sudah dialasi kertas roti | 5
    



Panggang dengan api 180derajat selama kurang lebih 30menit jika menggunakan cup, jika menggunakan loyang, kurang lebih 45menit (lakukan tes tusuk)"
"Keto Protein Marble Pound Cake | High Protein, Low Calorie, Sugar Free, & Gluten Free |#Ketopad",https://cookpad.com/id/resep/17056625-keto-protein-marble-pound-cake-high-protein-low-calorie-sugar-free-gluten-free-ketopad,Bahan Kering; 150 gram tepung almond; 50 gram tepung kelapa; 1 1/2 sdt baking powder; Bahan Basah; 250 gram Yogurt (Biokul Set Low Fat); 120 gram Erythritol; 1 sdt essence vanilla; 330 gram putih telur; 30 gram susu whey plain; 30 gram susu whey protein rasa cokelat; Secukupnya pewarna kuning (opsional),"1
    



Bolu ini cocok disajikan untuk hidangan penutup. Teksturnya moist dan padat. Kandungan proteinnya juga tinggi, sehingga sangat dapat membantu mencukupi kebutuhan protein harian. Makan 1-2 potong saja sudah mengenyangkan. 
Berikut adalah tampilan slice kue yang mengembang sempurna, serta terlihat corak marmernya yang sesuai dengan tema #SerbaBatik 😁. | 2
    



Pertama campurkan semua bahan kering yaitu tepung almond, kelapa, dan baking powder. Siapkan juga putih telur di wadah terpisah. | 3
    



Ke wadah besar, masukkan yogurt, vanilla, dan erythritol. Lalu aduk hingga merata. Masukkan putih telur sedikit demi sedikit sambil diaduk dengan whisk.
Masukkan telur jangan langsung semua ya, nanti adonan nya misah. Pastikan adonan tercampur rata. | 4
    



Masukkan bahan kering dan aduk lagi hingga merata. | 5
    



Timbang total adonan kue dan bagi menjadi 2 bagian. Saya dapat 928 gram, berarti masing-masing 464 gram. Ke dalam salah 1 adonan masukkan whey protein plain dan pewarna kuning bila mau pakai. Ke dalam adonan yang 1 lagi masukkan whey cokelat. | 6
    



Aduk keduanya hingga merata dengan whisk. Lalu ke loyang roti yang sudah dilapisi kertas anti lengket, masukkan adonan kuning dan cokelat secara bergantian untuk membuat corak marmer. Taburkan kacang almond slice untuk hiasan.
Sambil menunggu menuang adonan, oven boleh di nyalakan terlebih dahulu pada suhu 180°C api atas dan bawah untuk pre-heat. | 7
    



Panggang kue di oven pada suhu yang sama selama 1 jam 10 menit atau sampai kue matang dengan tes tusuk gigi. Setelah matang tunggu agak dingin lalu keluarkan dari loyang dan letakkan pada cooling rack agar permukaan kue tidak basah. Lalu masukkan kulkas dan dinginkan. | 8
    



Setelah dingin kue akan lebih mudah dipotong. Potong menjadi 12 bagian dan protein pound cake siap disajikan."
