Judul,URL,Bahan,Langkah
Lauk : Ayam Spicy tanpa Minyak,https://cookpad.com/id/resep/14381049-lauk-ayam-spicy-tanpa-minyak,6 potong ayam ungkep; 6 bawang merah; 2 bawang putih; 12 cabe rawit; 2 ruas jahe; 2 ruas lengkuas; 4 lembar daun jeruk purut; secukupnya Kaldu jamur; secukupnya Air; 1 sendok campuran kecap dan saos sambal,"1
    



Cuci bersih bumbu. Blender halus cabe, bawang merah dan putih serta jahe. | 2
    



Ayam yang sudah diungkep dengan bawang putih, kunyit dan jahe. Atau bisa gunakan bumbu racik yang siap pakai. | 3
    



Masak 3 sdm air di kuali, ketika mendidih masukan bumbu yang sudah diblender tadi sampe mendidih, tambahkan daun jeruk dan lengkuas sudah digeprek. Masak hingga harum dan sedikit kering. | 4
    



Masukan ayam, aduk-aduk. Tambahkan kaldu. Aduk lagi. Sampai mengering. | 5
    



Tambahkan 1 sdm campuran kecap tadi. Masak hingga mengental. Cek rasa jangan lupa. | 6
    



Dan sajikaaan. Siap makan dengan nasi hangat."
Martabak Mie (Agak) Sehat,https://cookpad.com/id/resep/10646291-martabak-mie-agak-sehat,"1 bungkus mie instan rasa favorit kalian; 1 buah wortel, kupas, serut; 5 buah buncis, iris tipis; 4 butir telur; secukupnya Keju; secukupnya Minyak zaitun","1
    



Rdbus mie instan sampai lunak. Sisihkan. | 2
    



Campurkan telur, wortel, buncis, mie, bumbu dan keju dalam mangkuk. | 3
    



Aduk rata semuanya. | 4
    



Panaskan minyak zaitun diatas pan. | 5
    



Lalu dadar adonan mie sampai matang di kedua sisinya. | 6
    



Angkat lalu sajikan."
Pancake banana oat,https://cookpad.com/id/resep/13270324-pancake-banana-oat,4 sdm rolled oat; 1 putih telur; 3 buah pisang; secukupnya Air,"1
    



Hancurkan pisang dan rolled oat (saya di blender) | 2
    



Setelah tercampur rata, tuang putih telur kedalam adonan rolled oat dan pisang, aduk hingga rata | 3
    



Panaskan wajan anti lengket, tuang adonan perlahan set api kecil supaya tidak cepat gosong | 4
    



Tutup teflon agar bagian atas pancake matang dengan sempurna 😊 | 5
    



Hias pancake sesuai selera"
Strawberry Mango Chia seeds Pudding,https://cookpad.com/id/resep/14179171-strawberry-mango-chia-seeds-pudding,"150 gr buah strawberry segar; 1 kaleng susu evaporasi (380 ml), resep asli pake susu uht; 2 sdm fibercreme (tambahan sy); 2-3 sdm madu / bisa diganti gula pasir; 6 sdm chia seed; Bahan toping :; Mangga potong secukupnya; secukupnya Strawberry segar,","1
    



Siapkan bahan-bahan, campurkan susu, kremer, madu strawberry, lalu blend sampai lembut | 2
    



Pindahkan dlm wadah, masukkan chia seed, aduk rata, lalu tuang dlm mangkuk / gelas sampai 1/3 isi, lalu simpan dlm kulkas selama 2 jam, sampai chia mengembang dn kental | 3
    



Setelah mengental, letakkan mangga potong diatasnya, disusul dg strawberry secukupnya, siap dihidangkan dingin."
Oatmeal cookies,https://cookpad.com/id/resep/16823245-oatmeal-cookies,100 gr margarine; 70 gr gula palm; 1 butir telur; 1 sdm coklat bubuk (van houten cocoa); 80 gr tepung terigu protein rendah (kunci biru); 20 gr tepung maizena; 20 gr susu bubuk; 100 gr oatmeal (quaker instant- merah); 30 gr choco chips (ceres baking heritage milk); secukupnya Vanila; Toping :Almond slice & wijen putih,"1
    



Mixer margarine & gula aren sampai mengembang berwarna pucat, masukkan telur & vanila mixer selama 7 menit | 2
    



Matikan mixer, masukkan tepung, coklat bubuk, maizena, susu bubuk, aduk hingga rata menggunakan spatula | 3
    



Masukkan oat & choco chips aduk asal tercampur rata | 4
    



Ambil 1 sendok makan adonan (aku pakai sendok takar) pipihkan di loyang yang sudah dilapisi kertas roti. Beri toping almond slice & wijen | 5
    



Panggang selama 30 menit suhu 180°C (sesuai oven masing-masing) atau sampai matang"
Nugget ayam sehat,https://cookpad.com/id/resep/15687600-nugget-ayam-sehat,"500 g fillet ayam (saya campur dari bagian paha & dada); 1 buah wortel ukuran sedang (parut halus); 5-8 siung Bawang putih; 1 batang daun bawang (iris halus); Secukupnya kaldu jamur, garam, merica; 2 butir telur ayam; 4 sdm terigu; 2 sdm tapioka; Bahan pelapis :; 1 butir telur ayam; Tepung panir","1
    



Potong dadu daging ayam, parut wortel, kupas bawang putih | 2
    



Giling ayam, bawang putih dan telur (bumbu saya masukkan langsung) | 3
    



Setelah giling halus tambahkan tepung, daun bawang, aduk rata | 4
    



Masukkan ke dalam wadah yg telah dioles minyak terlebih dahulu, ratakan, lalu kukus 30 menit | 5
    



Setelah dingin, potong² sesuai selera, balurkan dengan telur yg dikocok lepas, lalu gulingkan di atas panir, masukkan dalam wadah kedap udara dan masukkan dalam freezer"
Sambel Pecel Kering (Tanpa Minyak),https://cookpad.com/id/resep/12907244-sambel-pecel-kering-tanpa-minyak,200 gr kacang tanah; 2 buah cabe merah keriting (bisa ditambah sesuai selera); 2 buah cabe rawit (bisa ditambah atau dikurangi); 2 biji asam jawa; 2 siung bawang putih; 2 lembar daun jeruk purut; 80 gr gula merah; 1 ruas kecur; 1/2 sdm garam (bisa ditambah sesuai selera); 1/2 sdt gula pasir,"1
    



Siapkan bahan², sangrai semua bahan kecuali gula & garam. | 2
    



Haluskan semua bahan, sampai halus & tercampur rata. Koreksi rasa. | 3
    



Simpan dalam wadah kedap udara untuk penyimpanan. Siap digunakan sewaktu². Selamat mencoba"
Homemade Cocolate Coffee Aren Granola,https://cookpad.com/id/resep/23945170-homemade-cocolate-coffee-aren-granola,400 gr rolled oat; 50 gr kacang almond; 2 sdm chia seed; 50 gr cranberry kering; 50 gr kismis; 25 gr sunflower seed / biji bunga matahari / kuaci; 25 gr pumpkin seed / biji labu; 20 gr rice crispy; 1 sdt kopi bubuk; 1 sdm cocoa powder / coklat bubuk; 2 sdm madu; 1/4 sdt garam; 🌸Saus karamel🌸; 70 gr unsalted butter / margarin; 150 gr gula aren,"1
    



Campurkan semua bahan biji²an & kacang²an | 2
    



Masukkan kopi & coklat bubuk. Aduk rata | 3
    



Lelehkan gula aren, masukkan butter. Masak hingga larut | 4
    



Tuang karamel yg masih panas ke dalam wadah, aduk rata. Terakhir masukkan madu | 5
    



Air fryer granola selama 15 menit menggunakan suhu 160°C. Lakukan 2x, aduk² supaya matang merata | 6
    



Keluarkan granola dari air fryer, tunggu hingga dingin
Saat baru diangkat teksturnya lembek, saat sudah dingin akan berubah menjadi crispy
Simpan dalam wadah kedap udara. Selamat mencoba"
Banana Bread Oatmeal,https://cookpad.com/id/resep/17233833-banana-bread-oatmeal,"100 gram rolled oat; 300 gram pisang; 30 gram gula pasir (bisa diganti gula diet me: Kosong); 1 telur; 100 ml air; 1 sdm cokelat bubuk; Toping keju parut,almond slice dan choco chips; sejumput Garam; 1 sdt soda kue","1
    



Haluskan rolled oat terlebih dahulu,setelah halus masukkan pisang telur gula cokelat bubuk garam dan air blender sampai halus... | 2
    



Terakhir masukkan soda kue oles loyang dengan carlo kw (1 sdm minyak 1 sdm terigu 1 sdm margarin aduk rata) | 3
    



Beri toping sesuai selera oven selama 30 menit 150°C api atas bawah atau sesuaikan dengan oven masing-masing.. ini enak lho suamiku aja doyan.."
Cake Pisang Oat Gluten Free,https://cookpad.com/id/resep/15237360-cake-pisang-oat-gluten-free,"150-200 gr pisang matang, lumatkan; 50 ml minyak sayur (saya pakai minyak kelapa); 80 gr palm sugar (bisa pakai gula kelapa ataupun gula pasir); 1 butir telur; 150 gr tepung oat; 1/2 sdt baking soda; 1/4 sdt garam","1
    



Lumatkan pisang, kemudian tambahkan palm sugar dan minyak kelapa. Setelah tercampur rata masukkan telur. Aduk sampai rata. Cukup aduk pakai spatula atau garpu. | 2
    



Kemudian masukkan tepung oat yang sudah di ayak, kemudian tambahkan baking soda dan garam. Aduk sampai rata. | 3
    



Sementara itu panaskan oven. Dan siapkan loyang yang sudah diolesi dengan minyak. | 4
    



Kemudian masukkan adonan ke dalam loyang. Lalu panggang sampai matang."
Smoothie pisang kurma with granola,https://cookpad.com/id/resep/13984021-smoothie-pisang-kurma-with-granola,"1 buah pisang, potong2; 5 buah kurma, buang bijinya; 5 sdm yoghurt plain","1
    



Siapkan bahan. | 2
    



Masukkan pisang dan kurma, serta yoghurt ke dalam food processor. Blend sampai halus. | 3
    



Tuang dalam mangkok. Tambahkan granola untuk topping. | 4
    



Smoothie siap disantap. Rame rasanya. Karena aku pake yoghurt, jadinya ada rasa asem. Manis nya dari kurma. Kriuk nya dari granola. Enak dan sehat. Selamat mencoba dan semoga bermanfaat. Salam sehat ❤"
Strawberry Chocolate Oatmeal,https://cookpad.com/id/resep/14723255-strawberry-chocolate-oatmeal,70 gr Quaker Oats; 1 buah pisang 🍌; 50 ml air; 150 ml low fat fresh milk 🥛; 1 sdt kayu manis; 1 sdm cokelat bubuk; 4 buah strawberry 🍓; 10 biji kacang mede,"1
    



Masak oat menggunakan air, perlahan tuang susu dan aduk rata. Masukkan pisang yang telah dihancurkan, beserta cokelat bubuk. Anda juga bisa menggunakan Dark Cooking Chocolate (DCC). | 2
    



Tuang ke dalam mangkuk/ piring favorit Anda. Beri topping strawberry 🍓 dan kacang mede."
Granola Banana Split 🍌,https://cookpad.com/id/resep/16567630-granola-banana-split,1 buah pisang; Granola (sesuai kesukaan); Cimory yogurt cavendish banana (bisa ganti yogurt kesukaan),"1
    



Siapin bahan. | 2
    



Tata dalam mangkok/wadah. | 3
    



Banana split versi sehat udah jadi!"
Nugget Nikmat Sehat Homemade syuka-syuka🔥🌶🔥🌶🔥🌶,https://cookpad.com/id/resep/10695150-nugget-nikmat-sehat-homemade-syuka-syuka,"200 gram ayam filet (me:beku supaya mudah di blender); 100 gram daging 🐷giling(ganti daging lain jg boleh✌); 5 siung bawang putih; 2 buah tahu susu; Sejumput sayur brokoli; 1 butir telur; 1/2 keju ukuran sedang; 1 buah wortel; 1 daun bawang, iris; 1 daun seledri, iris; secukupnya Garam; secukupnya Totole; 1/4 bongkol jagung manis, suwir; secukupnya Air; 2 sdm maizena; secukupnya Mentega; Pelengkap; 2 butir telur (kocok lepas); 250 gram tepung roti (secukupnya); secukupnya Minyak goreng","1
    



Panaskan kukusan. | 2
    



Siapkan blender. Masukkan terlebih dahulu bawang putih, daging, seledri, bawang, brokoli, jagung, tahu, telur. | 3
    



Siapkan sedikit air hangat, masukkan garam dan totole secukupnya aduk-aduk. | 4
    



Masukkan air campuran garam dan totole ke wadah bahan yang akan diblender. Jangan terlalu banyak air agar tidak terlalu cair. Blender berlahan agar semua bahan halus. | 5
    



Setelah semua halus sisihkan ke wadah. Masukkan 2 sdm maizena, parut wortel dan keju aduk sampai rata. | 6
    



Balurin wadah untuk mengukus dengan mentega supaya tidak lengket. Saya pakai wadah kue. | 7
    



Masukkan bahan ke dalam wadah yang sudah dibalurin mentega⁹ | 8
    



Kukus kurang lebih 20 menit. (Menggembang sendiri) | 9
    



Setelah selesai digingkan sebentar. Keluarkan dari wadah. | 10
    



Potong-potong perlahan dengan bentuk dadu. Celupkan ke dalam telur dan balurin ke tepung roti. | 11
    



Masukkan ke dalam wadah tertutup. Simpan ke dalam frezeer. (Karena saya buatnya malam hari jadi disimpan dulu ke kulkas). Jangan kuatir Bun, pas dimasak bisa dengan mudah kok ambil setiap nuggetnya. Ga akan nempel mungkin karena kandungan bahannya. | 12
    



Panaskan minyak goreng dengan api sedang saja ya....goreng nugget sampai garing dan dengan warna ke emasan. Sedikit agak lama ya Bun gorengnya dibandingkan dengan nugget instans. Tapi proses tidak akan ""menghianati"" hasil. ✌😋 | 13
    



Nugget siap disantap dengan cocolan sambal pedas....🔥🌶🌶🔥Semangat mencoba 🥳"
"Sayur lodeh diet (tanpa minyak,gula,tepung dan santan)",https://cookpad.com/id/resep/15090584-sayur-lodeh-diet-tanpa-minyakgulatepung-dan-santan,50 gr tahu potong dadu; 50 gr tempe potong dadu; 1/2 buah Manisah/labu Siam potong korek api; 2 siung bawang putih iris; 3 siung bawang putih iris; 1 lembar daun jeruk; 200 ml air; 1 SDM fiber cream; Secukupnya garam dan penyedap; 3 buah cabe rawit iris,"1
    



Goreng tahu dan tempe di wajan anti lengket (tanpa minyak) hingga kulit luarnya kecoklatan. | 2
    



Panaskan 2 SDM air masukkan bawang merah, bawang putih, cabe dan daun jeruk, aduk sampai tidak banyu langu. Tambahkan air masak hingga mendidih. | 3
    



Masukkan labu Siam,tempe dan tahu. Biarkan mendidih tambahkan garam dan penyedap aduk dan koreksi rasa. Terakhir tambahkan fiber cream tunggu hingga mendidih. Angkat dan sayur bisa dinikmati."
Sarapan Sehat Oatmeal. Mudah hanya 15 menit,https://cookpad.com/id/resep/12592332-sarapan-sehat-oatmeal-mudah-hanya-15-menit,4 sendok makan oatmeal. Boleh gunakan oatmeal apa saja; Buah melon. Bebas boleh buah apa saja; 200 ml air; Sereal atau granola; 1/2 sdt Chia seed,"1
    



Masukan air kedalam wadah dan masukan oatmeal ke dalam wadah saya menggunakan rolled oat jadi harus di masak. Jika menggunakan yang instan cukup dengan rebus air mendidih dan tuang tinggal diaduk aduk rata. | 2
    



Setelah di aduk rata pindahkan oatmeal ke mangkuk. | 3
    



Lalu saya masukan chia seed. Chia seed mengandung banyak omega3 kalsum dan dapat meningkatkan imunitas | 4
    



Lalu potong-potong buah melon kecil-kecil, masukan ke dalam mangkuk dan masukan sereal sedikit saja. Jadilah sarapan yang simpel namun menyehatkan."
Blueberry Oats Pancake,https://cookpad.com/id/resep/13934303-blueberry-oats-pancake,1 buah pisang; 35 gr Quaker Oats; 1 butir telur; 1 sdt baking powder; 3 sdm low fat fresh milk; 5 buah blueberry/ blueberry jam; 2 sdm madu; 1 sdm olive oil,"1
    



Blender pisang, oats, telur, baking powder, fresh milk, dan blueberry. | 2
    



Panaskan teflon, olesi dengan olive oil, tuang adonan berbentuk bulat masak 1 menit sampai bolong-bolong, lalu balik masak sebentar. Lakukan sampai adonan habis biasa jadi 5 pancakes. | 3
    



Sajikan dalam piring sesuai selera, tambahkan topping favorit Anda dengan buah blueberry dan madu. Nikmati dengan secangkir kopi hitam ☕️"
Mie Wortel Sehat,https://cookpad.com/id/resep/9432985-mie-wortel-sehat,250 gr tepung terigu; 2 bh Wortel; 150 ml Air; 1 sdm Olive Oil,"1
    



Siapkan tepung terigu. Tambahkan air sedikit demi sedikit. Uleni hingga kalis | 2
    



Diamkan adonan. Blender wortel hingga halus. Saring, ambil airnya. Campurkan dengan adonan tadi | 3
    



Ambil ampas wortel, campurkan pada adonan. | 4
    



Uleni adonan hingga kalis. Beri olive oil | 5
    



Masukkan ke penggiling. Pilih ukuran yang disuka.. Giling adonan hingga habis. Taburi tepung terigu agar tidak saling menempel. Mie Siap digunakan"
Nuget sehat 4*,https://cookpad.com/id/resep/11222329-nuget-sehat-4,🌹Bahan Utama🌹; 500 gr dada ayam (dari 2 ekor ayam bagian dadanya saja); 100 gr udang kecil kupas; 100 gr wortel cincang kasar(1bh wortel uk besar); 1 bawang bombay (100gr); 5 bawang putih besar; Segenggam daun bawang kecil (5rb); 4 sdt/3 sdt garam; 2 sdt kaldu jamur; 6 sdm tepung tapioka; 2 butir telur ayam; 🌹Baluran🌹; 1 1/2 bungkus tepung roti mix uk 200 gr; 2 butir telur (kocok lepas),"1
    



Cincang halus ayam dan udang bersama duo bawang. | 2
    



Cincang kasar wortel dan daun bawang | 3
    



Campurkan semua bahan kecuali bahan baluran. | 4
    



Aduk rata dan masukkan kedalam wadah utk kemudian dikukus selama 30 menit / sampai adonan matang dan padat. begini teksturnya | 5
    



Setelah dingin iris2 sesuai selera baru dibalur dg adonan basah kemudian balur ke tepung roti | 6
    



Setelah selesai semua step nya. Nuget bisa disimpan dlm frezer.. bisa dijadikan menu 4* andalan utk anak2 krn lengkap ada protein, sayur vit, sedikit karbo dari tepung roti, dan lemak dari saat menggoreng dg minyak. Tentu tetep taabah pk nasi ya biar afdol 😘"
Mie Sehat Homemade,https://cookpad.com/id/resep/12705261-mie-sehat-homemade,1 kg Tepung terigu Cakra; 250 gram Tepung Tapioka; 3 gram STPP; 3 butir Telur; 15 gram Garam; 200-300 cc Air; 2 bungkus Penyedap rasa; 2 tetes Pewarna kuning telor; 2 sdm Minyak Goreng,"1
    



Tepung terigu Cakra dan tepung tapioka diayak. | 2
    



Campur semua bahan : Tepung terigu, Tepung tapioka, STPP, Telur, Garam, Pewarna, Air. Kemudian aduk merata menjadi adonan yang kalis. | 3
    



Giling tipis dengan menggunakan alat cetakan mie menjadi lembaran-lembaran mie yang panjang. | 4
    



Rebus air sampai mendidih, tambahkan minyak makan sebanyak 3-5 sendok makan. Masukkan mie yang sudah terbentuk selama 2-3 menit dan tiriskan. | 5
    



Mie yang sudah matang beri minyak makan secukupnya dan mie siap untuk dikonsumsi."
Smoothie Bowl Buah Naga,https://cookpad.com/id/resep/15959014-smoothie-bowl-buah-naga,"Buah di blender; 1 1/2 pisang beku; 100 gr buah naga beku; 50 ml yogurt; Topping; 3 bh strawberry, belah 2; 1/2 bh pisang","1
    



Blender pisang beku & yogurt | 2
    



Masukkan buah naga beku, blender sampai halus | 3
    



Pindahkan ke mangkuk, beri topping buah"
Puding sehat,https://cookpad.com/id/resep/14625475-puding-sehat,3 botol Cimory low fat rasa pisang; 1 bks nutrijel kelapa; Secukupnya pisang (potong kecil²),"1
    



Masukkan 3 botol Cimory ke dalam panci, campurkan dengan nutrijel kelapa aduk sampai rata (pake Cimory yg ga dingin / biasa kalo dari kulkas keluarin dulu sampe ga dingin lagi agar nutrijel nya larut) | 2
    



Masak puding sampe blebak blebuk (mendidih) | 3
    



Tuang ke cetakan lalu beri taburan pisang, masukkan ke kulkas sampe dingin | 4
    



Selamat mencoba ❗❗❗"
Oat choco cookies (takaran sendok),https://cookpad.com/id/resep/14024606-oat-choco-cookies-takaran-sendok,4 sdm tepung terigu; 5 sdm gula pasir; 1 sdm maizena; 2 sdm quacker oat kemasan merah; 1 bubuk coklat (saya ganti pakai meises); 4 sdm mentega,"1
    



Campurkan semua bahan sampai merata. | 2
    



Bentuk adonan bulat-bulat kecil lalu pipihkan tekan dengan garpu. | 3
    



Oven sekitar 20 menit. Saya pakai oven tangkring. | 4
    



Selamat mencoba :)"
"Oat Choco Cookies (simple, no mixer, no oven)",https://cookpad.com/id/resep/15570582-oat-choco-cookies-simple-no-mixer-no-oven,2 sdm oat (bungkus biru) 15 gr; 5 sdm gula pasir (60gr); 4 sdm terigu protein sedang (40gr); 4 sdm mentega (60gr); 1 sdm bubuk coklat (10gr); 1 sdm tepung maizena (10gr),"1
    



Siapkan semua bahan lalu campur kedalam mangkuk dan aduk hingga rata. Oat boleh di haluskan dulu atau tidak. Sesuai selera. Pernah saya campur juga dengan hancuran kacang dan kismis, rasanya match juga | 2
    



Setelah tercampur rata. Bulat-bulatkan adonan. Perkiraan sekitat 15gr. Kemudian pipihkan | 3
    



Bentuk pakai garpu atau saringan, supaya lebih bertekstur. Kemudian beri toping suka suka. Panggang diatas teflon sekitar 5 -10 menit. Apinya kecil sebesar api lilin. Jika yg bawah sudah matang balik.tunggu hingga matang.
Jika pakai oven bisa dgn suhu 100’c selama 5-7 menit. Sebentar saja. | 4
    



Angkat kue. Ketika panas kue agak lentur ya. Ketika mulai dingin perlahan kue akan mengeras. Tunggu sejenak sebelum Masukkan kue ke dalam toppless. Ready!!"
Waffle Vanilla Havermut (Pakai Cetakan Silikon & Oven Tangkring),https://cookpad.com/id/resep/14696027-waffle-vanilla-havermut-pakai-cetakan-silikon-oven-tangkring,"1 1/2 cup tepung terigu protein rendah; 1/2 cup havermut/oat meal, blender halus (aku nggak halus banget sih, soalnya blender yang kecil nggak mau muter😅); 1 sdt baking powder double acting (2 sdt jika baking powder biasa); 2 cup susu uht vanilla; 1 cup minyak goreng; 2 butir telur, pisahkan putih&kuningnya; 1/2 cup gula pasir; 1/2 sdt garam; 1/4 sdt essens vanila susu L’arome","1
    



Campur tepung terigu, oat halus, essens vanila, baking powder dan garam. Lalu ayak, sisihkan. | 2
    



Campur susu, 2 kuning telur dan minyak goreng. | 3
    



Kocok putih telur agak kaku, masukkan gula pasir sedikit demi sedikit sambil dikocok hingga kaku. Tanda kaku jika dibalik adonan tidak akan tumpah. | 4
    



Tuang campuran susu ke dalam mangkuk tepung, lalu aduk dengan whisk hingga semua tercampur rata. | 5
    



Lalu masukkan putih telur secara bertahap kemudian aduk perlahan dengan whisk hingga tercampur rata. (Note: Adonan memang agak encer tapi creamy dan mengalir jika dituang). | 6
    



Tuang adonan waffle ke dalam cetakan silikon yang telah dioles minyak/margarin. Tuang adonan hingga penuh dan semua lubang tertutup. | 7
    



Letakkan cetakan silikon pada loyang atau rak oven (lakukan ini diluar oven). Oven sekitar 10-15 menit dengan suhu 200 derajat celcius hingga bagian atas terlihat kekuningan dan mengembang (sesuaikan masing-masing oven ya). | 8
    



Keluarkan loyang dan cetakan dari oven, letakkan loyang kue kering ditasnya, balik(hati-hati panas ya). Kemudian keluarkan waffle dari cetakan. Oven kembali hingga bagian atas waffle kecoklatan dan kering. | 9
    



Keluarkan dari oven jika sudah matang, pindahkan ke piring saji. Lakukan berulang hingga adonan habis. | 10
    



Sajikan waffle sesuai selera (aku pakai whipped cream, gula halus dan ceri). Bisa juga disajikan dengan madu, es krim, coklat leleh, dll."
