Judul,URL,Bahan,Langkah
Diet/Clean food Ayam tempe Woku bumbu sederhana,https://cookpad.com/id/resep/9638574-dietclean-food-ayam-tempe-woku-bumbu-sederhana,"1 bagian utuh dada ayam; 1 kotak tempe; Bumbu halus; 3 siung bawang putih; 2 ruas kunyit; 2 buah kemiri; Sedikit merica; Bumbu tambahan tumis/cemplung; 1 serai (gemprek); 2 lembar daun salam; 10 biji cabe rawit (bisa skip kalau tidak suka pedas); 2 sdm kecap; Penyedap rasa, gula dan air","1
    



Potong kecil2 dada ayam, lalu masak dengan api kecil menggunakan teflon, tunggu sampai ayam kering | 2
    



Siapkan bumbu yg mau dihaluskan | 3
    



Tumis bumbu halus menggunkan teflon tambahkan sedikit air, tumis sampai harum sedikit kering | 4
    



Masukan dada ayam dan tempe yg sudah diteflon tadi kedalam bumbu tumis, tambahkan air secukupnya, tambahkan 2 sdm kecap, penyedap rasa dan sedikit gula, tunggu sampai air sedikit menyusut. | 5
    



Koreksi rasa dan siap dihidangkan"
Capcay cah daging (acne clean diet food),https://cookpad.com/id/resep/11586106-capcay-cah-daging-acne-clean-diet-food,Utama; Daging; Sayur capcay (optional); 1 Bawang putih; 1/4 Bawang bombai; Bumbu; 2 sendok maizena; Saus tiram lee kum kee; Kaldu jamur; Sea salt; Kecap asin; Kecap manis,"1
    



Rendam brokoli di air garam dan cuci semua sayur yg digunakan. Iris daging jangan terlalu tipis (tipsnya iris pas setengah beku). Jika daging sudah basah campurkan maizena, sea salt secuil dn 1sendok saus tiram, diamkan. | 2
    



Rebus sayur 3mnt. Panggang daging pd teflon sampai kecoklatan,angkat. Kalau gaada teflon anti lengket bisa goreng pakai minyak 1 sendok. | 3
    



Tumis semua bawang pakai air. Tambahkan tiram 2 sendok, sea salt secuil, kaldu jamur 1/2sdt, kecap asin dan manis 1/2sdt dan air sesuai selera. Masukkan daging, tunggu sampai meresap (air akan mengental krn ada maizena) terakhir masukkan sayurnya. Aduk, cek rasa"
Eating Clean = Sup Ikan Salmon! 🐟,https://cookpad.com/id/resep/13830371-eating-clean-sup-ikan-salmon,"1 kg ikan salmon; 1 buah tomat besar; 2 helai daun seledri, ikat; 1 batang daun bawang pre; 7 siung bawang putih; 1/2 buah bawang bombay; 5 cm jahe; 1 helai daun jeruk; secukupnya Garam dan lada; secukupnya Air; Optional (boleh skip); Minyak goreng secukupnya (aku skip); 5 buah cabe merah keriting (aromatik, aku pakai); 3 buah cabe hijau keriting (aromatik, aku pakai); 1 buah belimbing wuluh","1
    



Pertama-tama marilah kita membaca bismillah bersama. Cuci bersih ikan salmon, disini aku pakai ikan yg fresh ya. Untuk bumbunya dipotong potong semua, kalo jahenya mau dimemarkan dulu gapapa, bebas. Untuk daun seledri diikat ya. | 2
    



Panaskan panci. Karena aku mau low oil jadinya ngga pakai minyak untuk menumis (disclaimer : mau pakai minyak juga gapapa, bebas). Disini krn teflon ibu lumayan cakep jadi pas numis bawang ngga lengket! 😂 biar ngga kering aku kasi dikit air. | 3
    



Lalu masukkan semua bumbu yg dipotong potong tadi (sisakan tomat, belimbing wuluh, daun bawang pre, sama seledri). Tumis hingga wangi, kalo kering tambahkan sedikit air lagi. | 4
    



Saatnya memasukkan salmon. Inilah alasan kenapa ngga pakai minyak. Dari ikan salmonnya nnt bakal keluar minyaknya sendiri, nah biar ngga kering tambahin air sedikit demi sedikit (hingga satu level dgn ikan salmonnya). Lalu masukkan ikatan seledri, daun bawang, dan belimbing wuluh. Aduk pelan2 | 5
    



Terakhir, bumbui sesuai selera. Beri tomat dan aduk pelan-pelan. Sajikan!"
Eating Clean = oatmeals!,https://cookpad.com/id/resep/13823708-eating-clean-oatmeals,35 gr oatmeal seduh (aku pake quacker oats warna merah); 1 sdt selai coklat hazelnut (bisa diganti selai kacang); 45 ml susu kedelai hangat (bisa diganti air hangat/susu hangat); sesuka selera Buah-buahan; 1 buah kurma,"1
    



Pertama tama marilah kita membaca bismillah bersama. Oiya disini aku pakai takaran sesuai anjurannya ya, bisa dilihat di kemasannya. Dan menurutku 35gr oatmeal sudah mengenyangkan 🥰 oiya bun, kalo susu kedelainya diganti susu hangat/air hangat nggapapa, cuma kl buat sarapan prefer non hewani jadinya kl ngga susu kedelai ya air hangat. | 2
    



Untuk tambahan kalori, aku tambahin selai, cukup 1 sdt aja (kurang lebih 5-14 gr) karena untuk satu porsi anjurannya memang segitu hehe (sesuai takaran di kemasan). Kalau sudah, aduk rata. | 3
    



Untuk jenis buah bebas ya bun. Kalau mau ditambah kalori bisa pakai 1/2 pisang ambon atau 1 buah kurma, tapi terserah sih krn banyak makan buah waktu sarapan itu baik. Selesai🥳 selamat mencoba.(oiya biasanya sebelum sarapan ritual minum segelas air putih dulu, biar autokenyang hehe)"
145. Oatmeals (Eating Clean),https://cookpad.com/id/resep/13894978-145-oatmeals-eating-clean,4 sdm Oatmel Seduh (me. Quacker Oats merah); 1 sdt Selai Coklat Hazelnut (me. Selai Coklat); 45 ml Susu Kedelai Hangat (me. Air panas seperasaan); 1 buah Kurma; Buah Topping; Sepotong Melon; Sepotong Nanas; 1 sdm Chia Seeds; 5 biji Almond Slices (dihancurkan),"1
    



Siapkan bahan. | 2
    



Masukkan quacker oats ke dalam mangkok. Tambah air panas, masukkan selai coklat, aduk rata. | 3
    



Tambahkan topping, sajikan."
Clean Eating - Kembang Kol Ngohiang,https://cookpad.com/id/resep/6969362-clean-eating-kembang-kol-ngohiang,"1 kembang kol besar, potong sesuai selera; 5 siung bawang putih, cacah; 1/2 sdt garam; sesuai selera Merica bubuk; 1/2 sdt gula pasir; 1/4 sdt bumbu ngohiang (chinese five-spices); 1/2 sdt kecap asin (optional); 1-2 tangkai daun bawang; 1 cabai merah besar, buang bijinya, potong- potong (bisa diskip); 3 sdm minyak kelapa","1
    



Cuci kembang kol yang telah dipotong - potong dengan air garam. Tiriskan hingga benar - benar kering. | 2
    



Panaskan oven pada suhu 230 derajat. Alasi loyang dengan aluminium foil / baking paper. | 3
    



Masukkan kembang kol ke dalam mangkok dan tambahkan 1 sdm minyak kelapa. Aduk rata. Kalau tidak ada minyak kelapa, bisa menggunakan minyak goreng apa saja. Tata kembang kol di atas loyang. Panggang selama sekitar 15 menit hingga kembang kol agak kecoklatan. | 4
    



Di mangkok kecil : campur garam, merica, gula, dan bubuk ngohian hingga rata. Sisihkan. | 5
    



Cincang bawang putih dan goreng hingga kecoklatan dengam 2sdm minyak kelapa. Tiriskan bawang putih gorengnya. Dan sisakan hanya sedikit sekali minyak di wajan. | 6
    



Jika suka pedas, tumis potongan2 cabai merah tadi dengan menggunakan sedikit minyak yang tersisa di wajan hingga harum. Langkah ini bisa diskip jika tidak mau pedas. | 7
    



Masukkan kembang kol dan daun bawang. Aduk rata. Bisa ditambahkan kecap asin jika suka rasa yang lebih asin. Masukkan bawang putih goreng. Aduk rata. Sajikan. | 8
    



Bisa dimakan bersama nasi merah atau untuk cemilan."
Ayam kukus zuccini + butternut pumpkin 🎃 (eat clean),https://cookpad.com/id/resep/6317001-ayam-kukus-zuccini-butternut-pumpkin-eat-clean,2 ons daging ayam cingcang; 1 buah zuccini; Secukupnya pumpkin; 1 siung bawang merah; secukupnya Garam,"1
    



Iris bawang merah masukan ke dlm ayam cingcang taburi garam aduk2 trs masukan ke dlm plastik bentuk memanjang seperti lontong | 2
    



Potong pumpkin cuci bersih | 3
    



Kukus ayam, pumpkin-+15 mnt | 4
    



Setelah matang tata dlm piring potong bulat2 zuccini,ayam,dan pumkin | 5
    



Sangat simple utk menu diet yg mau makan sehat😊"
Clean Eating Aini'Cooking #14,https://cookpad.com/id/resep/23961895-clean-eating-ainicooking-14,1 butir telur; 4 lembar sawi putih potong-potong; Secukupnya bunga kol putih; 2 buah tahu putih potong dadu; 3 bawang merah cincang; 2 bawang putih cincang; 1 buah tomat potong potong; 3 buah cabai potong potong; secukupnya Garam; secukupnya Lada; secukupnya Saus tiram; secukupnya Air,"1
    



Siapkan semua bahan lalu cuci bersih dan potong potong sesuai dengan diatas. | 2
    



Kocok lepas telur dengan cabai bawang merah bawang putih dan tahu. | 3
    



Siapkan wajan orak arik telur tahu tanpa minyak. | 4
    



Setelah sudah setengah matang, masukkan air secukupnya. | 5
    



Setelah mendidih masukkan bunga kol, sawi dan tomat. | 6
    



Kemudian masukkan garam lada saus tiram. | 7
    



Koreksi rasa. | 8
    



Jika dirasa sudah pas dan sudah matang angkat dan masukkan dalam mangkok. | 9
    



Sajikan."
146. Sup Ikan Tenggiri (Eating Clean),https://cookpad.com/id/resep/13895488-146-sup-ikan-tenggiri-eating-clean,"250 gr Ikan Tenggiri Segar; 5 siung Bawang Putih; 1/2 buah Bawang Bombay; 4 lbr Daun Jeruk Purut; 2 btg Seledri, Ikat simpul; 1 btg Daun Bawang; 1 buah Tomat; 1 buah Belimbing Wuluh; 5 sdm Air Jahe (dari jahe dimemarkan, siram air panas); 100 ml Air Kaldu Udang; 1 sdt Garam; 1 sdt Gula; 1/2 sdt Merica","1
    



Siapkan semua bahan. Cuci bersih dan potong-potong sesuai selera. | 2
    



Panaskan 1-2sdm Minyak goreng, kemudian tumis bawang putih dan bawang bombay sampai harum (resep asli tanpa minyak). Kemudian tambahkan daun jeruk purut, tumis sampai aromanya keluar, baru masukkan ikan. | 3
    



Tambahkan air kaldu udang, air biasa dan air jahe, masak sampai mendidih. | 4
    



Masukkan seledri, belimbing wuluh dan daun bawang, aduk perlahan. Kemudian beri garam, gula dan merica, koreksi rasa. Masak sampai air mendidih dan ikan empuk. Tambahkan tomat, masak sebentar. Matikan kompor, sajikan."
Eat Clean #4,https://cookpad.com/id/resep/17176776-eat-clean-4,Chicken Nugget; Lettuce; Tomat (buang bijinya); Alpukat; Kentang,"1
    



Goreng 3 buah chicken nugget ukuran sedang | 2
    



Potong semua sayuran | 3
    



Sajikan dengan cantik"
Pempek Tenggiri Tanpa Tepung clean eating,https://cookpad.com/id/resep/13859426-pempek-tenggiri-tanpa-tepung-clean-eating,250 gram ikan tenggiri giling; 2 bawang putih haluskan; 1/2 sdt Garam himsalt; 1 putih telur; Untuk bahan Cuko; 200 gram gula aren; 1 sdt Garam himsalt; 4 bawang putih; 10 biji cabe rawit hijau; 4 biji jeruk kunci; 300 ml Air mineral,"1
    



Campur bahan jadi satu sampai tercampur rata sebaiknya ikan yg baru keluar dari freezer...kalo pake daging tenggiri fresh blender dengan es batu 2biji kecil | 2
    



Didihkan air lalu matikan. Bentuk adonan lalu masukkan ke dalam air tadi biarkan sampai mengapung semuanya..nyalakan lagi kompornya dgn api kecil untuk mematangkan.. selesai angkat dan tiriskan | 3
    



Untuk cuko.. blender semua bahan kecuali jeruk kunci, gula aren | 4
    



Masukan gula aren ke dalam air lalu Didihkan, lalu masukkan bumbu yg tadi di blender | 5
    



Masukkan jeruk kunci..koreksi rasa asem, manis pedasnya | 6
    



Saring cuko agar nampak bersih saat di sajikan"
Tumis Ayam Pokcoy (Menu Eat Clean 🥗),https://cookpad.com/id/resep/6682635-tumis-ayam-pokcoy-menu-eat-clean,200 gram fillet dada ayam; 1 buah tahu ukuran sedang; 5 buah pokcoy; 1 siung bawang putih; 1/4 siung bawang bombay; 1 sdm corn oil; 1 sdt merica bubuk; 1/2 sdt garam (bisa di skip),"1
    



Cuci bersih ayam, potong dadu. Tahu dicuci bersih dan dipotong dadu. Cuci bersih pokcoy, potong-potong sesuai selera, kalau mau utuh juga bisa disesuaikan. Cincang kasar bawang bombay. Geprek bawang putih. | 2
    



Panaskan corn oil di atas api kecil. Masukkan bawang bombay dan bawang putih. Tumis hingga harum. Masukkan ayam, bolak balik, masak hingga daging berubah warna jadi putih. | 3
    



Tambahkan tahu dan merica bubuk, masak sampai berwarna kecoklatan. Terakhir masukkan pokcoy dan garam, biarkan layu. Angkat dan sajikan."
Clean Eating Aini'Cooking #32,https://cookpad.com/id/resep/24008790-clean-eating-ainicooking-32,1 dada ayam potong dadu; 5 lembar sawi putih potong tipis sesuai selera; 2 bawang putih iris tipis; 2 bawang merah iris tipis; 3 cabe rawit potong serong; Secukupnya saus tiram; Secukupnya kecap; Secukupnya garam; Secukupnya lada bubuk,"1
    



Siapkan semua bahan, cuci bersih ayam dan sawi. | 2
    



Siapkan teflon anti lengket lalu tumis tanpa minyak bamer baput dan cabe hingga harum | 3
    



Masukkan ayam lalu aduk rata, tambahkan secukupnya air | 4
    



Masak beberapa saat hingga ayam berubah warna | 5
    



Tambahkan garam, saus tiram, kecap dan lada bubuk secukupnya. | 6
    



Masukkan sawi putih, aduk rata. | 7
    



Masak hingga matang. | 8
    



Koreksi rasa. | 9
    



Jika dirasa pas. Angkat lalu sajikan."
Chicken Oyster Sauce and Friends (Clean Eating),https://cookpad.com/id/resep/9226471-chicken-oyster-sauce-and-friends-clean-eating,250 gr Dada Ayam; 4 bh Tahu Putih uk. Tanggung; 1 bh Wortel buah; 5 bh Baby Buncis; 1 bh Kentang uk Besar; 2 btr Telur Rebus; 1/2 bh Bawang Bombay; 5 siung Bawang Putih; Lada Bubuk; Garam; Gula Jawa; Saus Tiram; Extra Olive Oil,"1
    



Cuci bersih dan Potong Dada Ayam seperti bentuk Dadu Kotak. Beri sejumput garam dan Lada Bubuk, marinasi dan diamkan dalam kulkas 15 menit | 2
    



Cuci Bersih Lalu potong Baby Buncis dan Wortel sesuai selera ya. | 3
    



Cuci Bersih, Potong kentang sesuai selera. Rebus dalam air mendidih, beri sedikt garam. Rebus hingga empuk. Tiriskan! Setelah itu seasoning dengan Bawang Putih Bubuk, Lada Bubuk, dan Oregano secukupnya. | 4
    



Grill ayam dengan 1sdt Extra Olive Oil hingga ayam berubah warna. Angkat Sisihkan! | 5
    



Siapkan Wajan anti lengket, masukkan 1sdm Extra Olive Oil. Tumis Bawang Putih dan Bawang Bombay hingga harum, masukkan Ayam yg telah di Grill. Beri Garam sedikit, Gula jawa, Bawang Putih Bubuk, dan Saus Tiram. Aduh hingga di rasa ayam hampir matang. | 6
    



Terakhir masukkan irisan Baby Buncis dan Wortel buah. Aduk hingga tercampur benar. Koreksi Rasa! Jika sudah enak, angkat dan sajikan"
Clean Eating Aini'Cooking #27,https://cookpad.com/id/resep/17453404-clean-eating-ainicooking-27,"Secukupnya pasta, lalu rebus hingga matang; Secukupnya oregano; 1 bawang putih; 1/4 bawang bombay; 1 tomat ceri; Secukupnya garam; Ayam panggang; 1 potong dada ayam potong dadu; Secukupnya saus tiram","1
    



Marinasi ayam dengan saus tiram lalu oanggang diatas pan hingga matang. | 2
    



Rebus pasta hingga matang lalu tiriskan. | 3
    



Masukan sedikit mentega lalu tumis bawang putih dan bawang bombay. | 4
    



Masukkan pasta dan ayam panggang, aduk rata. Masukkan garam aduk rata. | 5
    



Tambahkan secukupnya oregano. Aduk rata. | 6
    



Angkat sajikan beri toping tomat ceri dan kainnya sesuai selera. Sajikan."
Mie Ayam Jamur Sehat (clean eat),https://cookpad.com/id/resep/5240327-mie-ayam-jamur-sehat-clean-eat,2 buah bawang merah; 1 jari kecil jahe; 2 siung bawang putih; 1 buah cabe merah; 2 buah jamur kancing (champignon); 1 fillet dada ayam (dipotong dadu); 1 sdm kecap manis (tropicana); 1 sdm kecap asin; 1/2 sdt merica (sesuai selera),"1
    



Tumis semua bahan bahan yang sudah sediakan sampai wangi. | 2
    



Masukkan potongan ayam dan jamur, tambahkan kecap manis,asin dan merica. | 3
    



Tumis Hingga wangi dan rasa sesuai selera. | 4
    



Rebus sebentar mie shirataki selama 3 menit. Sajikan bersama telur rebus (sesuai selera) atau bisa juga sayur2an. | 5
    



Untuk kuah, siapkan kaldu ayam. Rebus ayam hingga air keruh. Garam dan perasa sesuai selera (saya tidak pakai). Sajikan dan taburkan daun bawang dan sedikit bawang goreng."
Bubur sayur dan beras merah #eat clean,https://cookpad.com/id/resep/4574551-bubur-sayur-dan-beras-merah-eat-clean,2 sdm beras merah; 2 sdm kacang merah; 50 grm bayam; 50 grm wortel; 1 butir telur; 1/2 potong bawang bombay; 500 ml air/kaldu; 1/3 sdt Garlic powder; Sejumput lada hitam; Garam + bumbu kaldu secukup nya,"1
    



Siapkan bahan nya,cuci bersih sayur,beras merah dan kacang merah | 2
    



Bawang bombay,bayam dan wortel potong kecil kecil,telur kocok lepas | 3
    



Rebus air hingga mendidih,masukan beras merah,kacang merah,wortel dan bawang bombay,masak hingga lunak kurang lebih 30 menit,lalu masukan bayam aduk rata,bumbui dengan,sedikit garam,bumbu kaldu dan garlic powder,masukan telur aduk aduk,biarkan dulu 2 menit,lalu matikan api | 4
    



Blender hingga halus,tuang kedalam mangkok,taburi dengan lada hitam | 5
    



Bubur sayur dan beras merah nya siap untuk di sajikan"
Pisang Kepok Panggang (Eat Clean),https://cookpad.com/id/resep/3992259-pisang-kepok-panggang-eat-clean,5 bh kepok; Sambel; 5 bh lombok; 2 bh bawang putih; 4 bh bawang merah; Terasi ABC bakar; 1 bj gandaria atau ramania,"1
    



Pisang kepok yang matang jangan di kupas dari kulitnya. Panggang di dalam oven hingga kulit nya menghitam. Angkat dan dinginkan. | 2
    



Sambel. Oven bawang atau bisa juga di panggang sebentar di atas teflon hingga masak. Ulek bawang bersama dengan lombok dan terasi. Tambahkan dengan irisan buah ramania | 3
    



Hidangkan pisang tadi dengan cocolan sambal"
EAT CLEAN Day 10 (garang asem + tumis pokcoy),https://cookpad.com/id/resep/14779575-eat-clean-day-10-garang-asem-tumis-pokcoy,"Garang Asem; 100 gr dada ayam; 2 buah cabe rawit; 1 buah cabe merah kriting, iris; 1 buah tomat, kecil aja; 2 buah blimbing wuluh; 1 batang seresh, geprek; 2 lbr daun salam; 2 lbr daun jeruk; Gula; Garam; Tumis Pokcoy; 2 buah pokcoy,buang bonggolnya; 3 siung bawang putih, cincang; 1/2 sdt olive oil,untuk menumis; 1 sdm saori saos tiram","1
    



Campur semua bahan,tambahkan sedikit gula dan garam taruh di mangkuk tahan panas (kalo saya pake rantang stainless) | 2
    



Kukus hingga matang | 3
    



Tumis bawang putih hingga harum, masukkan pokcoy | 4
    



Tambahkan saus tiram,masak hingga matang"
Nasi Uduk (coconut milk rice - Indonesia) for Clare,https://cookpad.com/id/resep/16352836-nasi-uduk-coconut-milk-rice-indonesia-for-clare,"4 cups basmati rice; 400 ml coconut milk (or cream); 200-250 ml water (use it to clean the can); 2 tsp salt; 2 tsp sugar; 2 tsp chicken powder (optional); 2 bay leaves; 2-3 pandan leaves (tie into knot); 2 fresh lemongrass, bruise it (frozen ok, not dried)","1
    



Rinse the rice 3-4 times and drained. put into the rice cooker inner pot, | 2
    



Add the coconut milk to the inner pot, gently stir so the rice covered by it, add 225 ml water to coconut can, dip your fore finger to the rice until you touch the rice, gently pour the water to the rice, try 1st 200 ml and gently pour more water, until you reach the finger tip. Check the ratio water by put your palm into the rice until you reach the 1st knuckle. (the image i taken from my other recipe, but the technique remain the same)








Nasi putih pulen dengan agar-agar | 3
    



Add the pandan leaves, bay leaves, lemon grass and the rest of seasoning. cook it in the rice cooker. and that's it! stir it after it cook and let it rest 5 min. try it, if it's right consistency or not | 4
    



Tips: Basmati is a bit tricky, i like to ensure that the water level is correct, that's why i usually test with finger and palm method. if it's too hard, add more water like around 25-75 ml but not all in once, you don't want the basmati to be soggy. add more water accordingly"
